age	job	marital	education	default	balance	housing	loan	contact	day	month	duration	campaign	pdays	previous	poutcome	y	job_blue-collar	job_entrepreneur	job_housemaid	job_management	job_retired	job_self-employed	job_services	job_student	job_technician	job_unemployed	job_unknown	marital_married	marital_single	education_secondary	education_tertiary	education_unknown	month_aug	month_dec	month_feb	month_jan	month_jul	month_jun	month_mar	month_may	month_nov	month_oct	month_sep	poutcome_other	poutcome_success	poutcome_unknown	contact_telephone	contact_unknown	default_code	loan_code	housing_code	y_code
41	blue-collar	divorced	primary	no	320	yes	no	unknown	26	may	511	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
37	admin.	married	secondary	no	1967	no	no	cellular	27	may	242	1	212	1	success	yes	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1
35	services	married	secondary	no	457	yes	no	cellular	17	apr	69	1	322	2	failure	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
37	blue-collar	married	primary	no	7	no	no	unknown	6	jun	176	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
46	technician	married	secondary	no	218	no	no	cellular	10	jul	41	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
42	blue-collar	married	secondary	no	160	yes	yes	unknown	26	jun	190	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0
30	management	married	tertiary	no	732	yes	no	unknown	2	jun	231	1	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0
31	admin.	single	secondary	no	554	yes	no	cellular	5	feb	94	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
40	blue-collar	married	primary	no	592	yes	no	cellular	18	may	80	3	350	2	failure	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
37	blue-collar	married	secondary	no	395	yes	no	unknown	6	may	219	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
29	self-employed	married	tertiary	no	242	yes	no	cellular	18	jul	73	4	-1	0	unknown	no	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
54	technician	married	secondary	no	1670	no	no	cellular	29	aug	207	7	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
53	technician	married	secondary	no	1738	no	yes	cellular	21	nov	168	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0
42	self-employed	married	tertiary	no	-266	no	yes	unknown	25	jun	322	1	-1	0	unknown	no	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0
31	services	single	secondary	no	24	no	no	cellular	18	jul	135	2	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
32	technician	married	secondary	no	6172	yes	no	cellular	4	feb	93	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
36	admin.	divorced	tertiary	no	289	yes	yes	cellular	21	nov	73	4	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0
49	retired	single	primary	no	505	no	no	unknown	9	jun	35	1	-1	0	unknown	no	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
35	management	married	tertiary	no	354	no	yes	cellular	9	feb	117	4	12	2	other	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
43	management	divorced	tertiary	no	221	yes	no	cellular	11	may	313	1	369	2	failure	no	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
27	services	single	secondary	no	70	yes	no	cellular	11	jul	170	1	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
25	technician	single	secondary	no	1298	no	no	cellular	2	sep	206	7	94	2	other	no	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
36	technician	single	secondary	no	966	no	no	cellular	8	oct	135	2	91	13	failure	no	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
37	technician	married	secondary	no	0	no	no	cellular	5	aug	409	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
27	management	married	tertiary	no	33	yes	no	cellular	18	jul	337	1	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
56	admin.	married	secondary	no	360	yes	yes	cellular	24	jul	98	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
28	admin.	single	unknown	no	2736	no	no	cellular	8	jul	705	1	-1	0	unknown	yes	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
36	admin.	divorced	secondary	no	48	no	no	cellular	11	jul	147	10	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
46	self-employed	married	tertiary	no	291	no	no	cellular	9	feb	105	4	-1	0	unknown	no	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
60	management	divorced	tertiary	no	2589	yes	no	unknown	19	may	134	2	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
43	admin.	single	unknown	no	474	no	no	cellular	29	jan	571	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
28	management	single	tertiary	no	223	yes	no	telephone	27	aug	157	2	119	1	other	yes	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
39	technician	divorced	secondary	no	0	no	no	cellular	29	aug	35	6	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
44	management	divorced	secondary	no	0	yes	no	telephone	19	nov	319	1	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0
37	housemaid	married	primary	no	166	yes	no	cellular	10	jul	151	1	-1	0	unknown	no	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
33	management	married	tertiary	no	956	yes	no	cellular	30	apr	115	1	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
60	entrepreneur	divorced	secondary	no	1307	yes	no	unknown	27	may	328	11	-1	0	unknown	no	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
35	management	divorced	unknown	no	1043	yes	yes	cellular	18	may	230	1	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0
56	management	married	tertiary	no	480	yes	no	telephone	2	apr	173	2	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
52	blue-collar	married	secondary	no	6429	no	no	telephone	18	aug	138	4	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
65	housemaid	married	primary	no	715	no	no	cellular	11	mar	323	1	-1	0	unknown	yes	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
29	blue-collar	married	primary	no	1280	yes	no	unknown	28	may	629	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
42	housemaid	married	primary	no	1371	no	no	unknown	18	jun	125	8	-1	0	unknown	no	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
53	technician	divorced	secondary	no	392	yes	no	unknown	28	may	59	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
57	retired	married	primary	no	3549	no	no	cellular	31	jul	51	36	-1	0	unknown	no	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
27	management	divorced	tertiary	no	148	no	no	cellular	22	jul	174	9	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
56	admin.	married	secondary	no	1270	yes	no	cellular	17	nov	80	2	165	2	other	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
38	services	married	secondary	no	133	yes	no	unknown	27	may	267	1	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
55	services	married	secondary	no	0	no	no	cellular	8	jul	106	1	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
50	housemaid	married	secondary	no	0	yes	no	cellular	22	jul	160	1	-1	0	unknown	no	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
31	self-employed	single	secondary	no	0	no	yes	telephone	6	feb	287	6	-1	0	unknown	no	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
47	technician	divorced	secondary	no	440	no	no	cellular	29	jan	147	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
39	technician	divorced	secondary	no	688	yes	yes	cellular	1	apr	233	2	133	1	failure	no	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
52	housemaid	divorced	primary	no	3899	no	no	unknown	9	jun	49	1	-1	0	unknown	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
30	blue-collar	single	secondary	no	971	yes	no	cellular	17	apr	283	1	317	2	other	no	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
31	technician	single	tertiary	no	1214	no	no	cellular	3	feb	39	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
34	services	single	secondary	no	0	yes	no	cellular	17	apr	112	1	332	3	failure	no	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
30	services	married	secondary	no	637	yes	no	cellular	15	may	69	5	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
38	admin.	single	tertiary	no	3954	yes	no	cellular	10	feb	201	1	182	3	failure	no	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
36	management	married	tertiary	no	-296	yes	no	cellular	14	may	113	3	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
30	management	single	tertiary	no	349	no	no	cellular	12	aug	180	3	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
33	blue-collar	single	secondary	no	476	yes	yes	cellular	17	apr	544	3	333	2	failure	no	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
56	services	divorced	secondary	no	476	no	no	cellular	11	aug	67	7	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
35	blue-collar	married	primary	no	305	yes	no	cellular	25	jul	168	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
34	services	married	secondary	no	5	yes	no	cellular	21	jul	59	4	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
57	unemployed	married	secondary	no	468	yes	no	unknown	20	jun	329	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0
26	self-employed	single	tertiary	no	82	yes	no	cellular	17	jul	200	1	-1	0	unknown	no	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
42	blue-collar	married	primary	no	7735	yes	no	cellular	13	apr	166	1	144	2	failure	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
39	blue-collar	single	primary	no	6	yes	no	cellular	19	nov	286	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
25	self-employed	single	tertiary	no	1294	no	no	cellular	17	apr	95	4	-1	0	unknown	no	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
30	unemployed	married	secondary	no	221	no	no	cellular	8	aug	61	4	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
41	blue-collar	married	primary	no	595	yes	no	cellular	11	may	54	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
30	technician	single	tertiary	no	2427	no	no	cellular	8	aug	261	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
35	blue-collar	single	primary	no	2040	no	no	cellular	21	nov	258	1	157	4	failure	no	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
50	management	divorced	primary	no	-6	yes	no	unknown	19	may	92	2	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
27	management	single	tertiary	no	497	no	no	cellular	5	feb	125	1	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
49	entrepreneur	divorced	unknown	yes	-701	yes	no	cellular	30	jul	988	2	-1	0	unknown	yes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1
21	blue-collar	single	secondary	no	682	no	no	cellular	6	mar	266	1	-1	0	unknown	yes	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
47	management	married	secondary	no	2010	no	no	telephone	4	may	222	6	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
37	self-employed	married	tertiary	no	865	yes	yes	cellular	9	jul	332	1	-1	0	unknown	no	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
30	technician	single	secondary	no	19	yes	no	cellular	18	aug	16	15	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
26	blue-collar	single	secondary	no	428	no	yes	cellular	7	jul	575	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
37	management	married	tertiary	no	3770	yes	no	cellular	18	nov	106	1	110	4	failure	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
47	admin.	single	secondary	no	1305	no	no	cellular	29	jul	172	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
45	unemployed	married	secondary	no	2468	yes	no	cellular	29	jul	64	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
32	management	married	tertiary	no	2349	no	no	cellular	14	aug	134	5	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
25	student	single	unknown	no	92	no	no	cellular	27	may	297	1	-1	0	unknown	no	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
68	retired	married	primary	no	7945	no	no	cellular	28	oct	210	1	-1	0	unknown	no	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
49	management	married	tertiary	no	4200	yes	no	telephone	16	jun	55	2	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0
31	management	single	tertiary	no	307	no	no	cellular	21	nov	86	2	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
47	blue-collar	married	secondary	no	1449	no	no	cellular	4	aug	322	1	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
36	blue-collar	married	secondary	no	-100	yes	no	unknown	3	jun	369	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0
37	management	married	secondary	no	2442	no	no	cellular	4	feb	97	1	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
55	management	married	secondary	no	2693	no	no	cellular	22	sep	182	1	184	7	success	yes	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1
56	retired	married	tertiary	no	811	no	no	cellular	14	aug	148	19	-1	0	unknown	no	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
40	services	divorced	secondary	no	0	no	no	unknown	21	may	111	4	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
34	services	married	secondary	no	-85	yes	no	cellular	8	may	129	4	-1	0	unknown	no	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
50	admin.	married	secondary	no	4855	no	no	cellular	5	aug	720	2	-1	0	unknown	yes	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
53	management	married	tertiary	no	261	yes	no	telephone	14	may	154	2	336	2	failure	no	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
30	self-employed	single	tertiary	no	1495	no	no	cellular	6	aug	898	2	-1	0	unknown	no	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
51	housemaid	married	primary	no	618	yes	yes	cellular	4	feb	69	1	-1	0	unknown	no	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
55	unemployed	married	secondary	no	4372	yes	no	cellular	30	jul	122	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
59	retired	married	primary	no	3000	no	yes	cellular	6	feb	25	1	-1	0	unknown	no	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
34	management	married	tertiary	no	3301	yes	no	cellular	17	jun	485	2	227	4	failure	yes	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
81	retired	divorced	unknown	no	0	no	no	telephone	16	oct	128	1	-1	0	unknown	no	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
58	retired	divorced	tertiary	no	2086	yes	no	cellular	29	jul	194	2	-1	0	unknown	no	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
49	admin.	married	secondary	no	284	yes	no	cellular	6	aug	131	3	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
26	blue-collar	married	secondary	no	5795	yes	no	cellular	14	may	1094	2	-1	0	unknown	yes	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1
37	admin.	married	secondary	no	99	yes	no	unknown	29	may	113	2	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
30	technician	married	tertiary	no	81	no	no	cellular	28	aug	51	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
46	technician	divorced	tertiary	no	0	yes	no	cellular	21	nov	234	5	102	5	failure	no	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
35	management	single	tertiary	no	0	no	no	cellular	29	aug	669	6	-1	0	unknown	no	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
39	blue-collar	married	secondary	no	3231	yes	yes	unknown	5	jun	164	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0
27	blue-collar	single	secondary	no	2752	yes	no	cellular	18	may	165	2	-1	0	unknown	no	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
33	technician	single	tertiary	no	617	yes	no	cellular	16	apr	282	2	259	4	other	no	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
32	admin.	single	tertiary	no	497	yes	no	cellular	13	aug	132	4	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
35	admin.	married	secondary	no	1	yes	yes	cellular	5	may	58	1	-1	0	unknown	no	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0
